Date,HAR_RV_forecast,RV_actual
2025-05-28,0.0019547116364983493,0.0003345933711436002
2025-05-29,0.0017513894019974608,4.563980096307783e-05
2025-05-30,0.0014093469788197868,0.0010446393573267996
2025-06-02,0.0015240760087115962,0.00012935377550080004
2025-06-03,0.001304234274342439,0.0013819817085457002
2025-06-04,0.0005930209872969983,2.055429228028517e-05
2025-06-05,0.0005076447793759327,0.0023253794118530003
2025-06-06,0.0007226025680032858,0.0094279225265735
2025-06-09,0.001101310315210532,0.0005285262842857998
2025-06-10,0.0010348697418069326,0.00015162505012789992
2025-06-11,0.0009658034528151856,0.00032848285423679974
2025-06-12,0.0009928852154929603,0.0018568079698718992
2025-06-13,0.0009731778270673968,0.020860546458517898
2025-06-16,0.0013728574574962767,0.007344887084227502
2025-06-17,0.0014875352761477515,0.015001738169822402
2025-06-18,0.0017904175877524933,0.004897976762174
2025-06-20,0.0018150197779012484,0.0005547850079218003
2025-06-23,0.0016991800601462246,0.0015261295879651
2025-06-24,0.0014414229477962297,0.015910955058957003
2025-06-25,0.0016719599884584078,0.0017692416408859985
2025-06-26,0.0013487378973800867,0.00010394792937980006
2025-06-27,0.001145718806922288,0.0002692581452151997
2025-06-30,0.0011186831307478436,0.0006156531250886997
2025-07-01,0.0011218193651222961,3.5525831343012656e-05
2025-07-02,0.0005104847433451761,0.0001289143455019001
2025-07-03,0.00037657231644970654,0.0002480212056456003
2025-07-07,0.0004001443699189034,0.006818727486101204
2025-07-08,0.00086485342581478,0.003210664487377999
2025-07-09,0.0009509653055667242,0.0028241107133344
2025-07-10,0.001037500024609028,0.00010178477629590012
2025-07-11,0.000940026034101712,0.0014851884516958003
2025-07-14,0.0010402241025504653,0.0022684474914869005
2025-07-15,0.0009145792920936762,0.00010839149545190002
2025-07-16,0.0007361121578314154,0.00016229177404560017
2025-07-17,0.0006141136439714371,0.001444716078051301
2025-07-18,0.0006921730995578742,4.464442479619923e-05
2025-07-21,0.0005560570702328004,0.00021082000604459973
2025-07-22,0.0004214566637747333,8.190910825481148e-05
2025-07-23,0.0004023913808422738,0.0050328952421675975
2025-07-24,0.0007269421623814113,1.7010923173330532e-06
2025-07-25,0.0005432633533087322,0.000920849548495
2025-07-28,0.0006269467523708031,4.457302129978433e-05
2025-07-29,0.0005704185267933481,0.0037564404755962007
2025-07-30,0.0007760373137951657,0.0010105551686719998
2025-07-31,0.0006171860913948535,0.005937749329904998
2025-08-01,0.0008646700252200698,0.039183586990819204
2025-08-04,0.0017621587353340313,0.02286473871191641
2025-08-05,0.00209041933761484,0.0003482211984489999
2025-08-06,0.0018530995568689173,0.0038952585650478006
2025-08-07,0.0019870086566886186,0.0001439569675378
2025-08-08,0.0017665630972425327,0.008026970523954404
2025-08-11,0.0015484193274135237,0.004912954818113999
2025-08-12,0.0011785887184973204,0.009644567766888594
2025-08-13,0.0014265443603541038,0.00026987140462429976
2025-08-14,0.0012329765069356243,0.0005379442891617
2025-08-15,0.0012628595955544069,0.00030207898438650005
2025-08-18,0.0010704239687755327,4.4219015440891246e-05
2025-08-19,0.0008854611199945709,0.0014411742679832007
2025-08-20,0.000564002123144408,5.8955138764455276e-05
2025-08-21,0.0005049660565100277,0.0031786217505047005
2025-08-22,0.0007411665781923635,0.02394858618175621
2025-08-25,0.0015410492916582592,0.0015446439191645989
2025-08-26,0.0014716941602246423,0.00013366273594210003
2025-08-27,0.0013617408558431758,0.00024366475581809983
2025-08-28,0.0013855929135415388,0.0008231546182460001
2025-08-29,0.0013777509588171484,0.003900925751476503
2025-09-02,0.000849557638091092,0.012409295813024699
2025-09-03,0.0012697547665355493,0.0023947184773997
2025-09-04,0.0012156438140366,0.004405661219786897
2025-09-05,0.0012846229800279215,6.201064440132192e-05
2025-09-08,0.0011425153533668364,2.1373239971292712e-05
2025-09-09,0.0010307671934677045,2.1571512538582326e-05
2025-09-10,0.0006992325123494127,0.00041625906705760013
2025-09-11,0.0006512207922823523,0.0018137444798901998
2025-09-12,0.0005056306274961033,1.1524467737634008e-05
2025-09-15,0.0004323658837732497,0.0037335505976062986
2025-09-16,0.0007238632935014143,0.0017485735115878986
2025-09-17,0.0007842176534441578,0.0015924640776268009
2025-09-18,0.00082811785910626,1.6307932399489664e-06
2025-09-19,0.0006418559072373225,0.00025766736846890003
2025-09-22,0.0007338944483211215,0.0016982992122909007
2025-09-23,0.0006825857256291192,0.00108835689787
2025-09-24,0.0006387420965186431,0.0007858853405335001
2025-09-25,0.0005477380447900201,0.0011577188520511003
2025-09-26,0.0006099059488051072,0.008208738554518799
2025-09-29,0.0009450961372184585,0.0027943769066319005
2025-09-30,0.000957173728618056,9.755749643145579e-05
2025-10-01,0.0008555764575040493,3.870894125223908e-07
2025-10-02,0.0007202398650229797,0.0004267118958141
2025-10-03,0.0007952848594390404,1.4546856668448928e-06
2025-10-06,0.0004272544371805706,0.0002876431494288
2025-10-07,0.0002794343195754107,0.0026813657753910016
2025-10-08,0.0005140411974300764,0.0031435399013292
2025-10-09,0.0006717160125834437,6.311538224493e-05
2025-10-10,0.0005974474361883498,0.0763739110827398
2025-10-13,0.002294093686323535,0.0167574463872532
2025-10-14,0.0024166412258405556,0.007995391532006508
2025-10-15,0.002444750388778549,6.729434798948148e-05
2025-10-16,0.002140559595294949,0.041603217088336905
2025-10-17,0.002978743421357208,0.038891216174975804
2025-10-20,0.002736624296816809,0.017140699258456807
2025-10-21,0.00272033781912532,0.0003978205022369
2025-10-22,0.002412012250167807,0.0016030694686527997
2025-10-23,0.0025103289588641548,0.005249757866715002
2025-10-24,0.002183633688896067,0.0030532371664494986
2025-10-27,0.0015742113312595522,0.001301315828884099
2025-10-28,0.0011139070909158377,0.0015306412585377
2025-10-29,0.0011529561135759907,0.0008997850150516999
2025-10-30,0.0011123780151794688,3.595231157988535e-07
2025-10-31,0.0007395154557352659,0.0009524295424365001
2025-11-03,0.0007804760857162085,0.00024345642388939992
2025-11-04,0.0006851756689473453,0.010256696352336806
2025-11-05,0.0012016170206638744,0.0028635235172992986
2025-11-06,0.0012335309072686207,0.006318239855495701
2025-11-07,0.0014474244621571035,0.00047410852095530005
2025-11-10,0.0013440250343682385,0.006519238304187401
2025-11-11,0.0015945362894083295,0.0003367002270201999
2025-11-12,0.0011690034391204263,0.00017484070498469982
2025-11-13,0.0010577599170773315,0.0176784019640185
2025-11-14,0.001500595425465511,7.287901300743362e-05
2025-11-17,0.0013037328936786627,0.020593456410060402
