Date,GARCH_vol_forecast,RV_21
2025-07-23,0.054971149064937316,0.2070649627945839
2025-07-24,0.06221275444022809,0.1642152393978181
2025-07-25,0.059202116350896554,0.1616114252090232
2025-07-28,0.05827678415916305,0.161427624184994
2025-07-29,0.056658379593887656,0.1718896744437914
2025-07-30,0.06303898302072312,0.1730345694477721
2025-07-31,0.0609970090370284,0.1893229667064667
2025-08-01,0.06924330361047479,0.2736747309633375
2025-08-04,0.11304524419982773,0.3122732391258111
2025-08-05,0.11809552795437671,0.301735098366885
2025-08-06,0.10090848161190163,0.3028674027757751
2025-08-07,0.09130517548133195,0.2984099695357831
2025-08-08,0.08019047556281077,0.3114059981214323
2025-08-11,0.08189654138389775,0.3168618974134057
2025-08-12,0.08084155719324458,0.3282949623552352
2025-08-13,0.08424638843939448,0.3285408075368989
2025-08-14,0.07512705193659883,0.3291120094012277
2025-08-15,0.06945690501886244,0.3273714673554324
2025-08-18,0.06499853198547086,0.3273708176198569
2025-08-19,0.06107443610638835,0.3292445997902352
2025-08-20,0.06155476631310606,0.3292097394086964
2025-08-21,0.058949357245392624,0.3263813398922783
2025-08-22,0.06344018550229912,0.3612086157877714
2025-08-25,0.0915997262537859,0.3620710682863068
2025-08-26,0.08279048343525343,0.3621940753306573
2025-08-27,0.07390993511698668,0.357311870058709
2025-08-28,0.06804467887356204,0.3570495370875389
2025-08-29,0.06420373650841599,0.3541857540274556
2025-09-02,0.06791440413298984,0.3141229968948513
2025-09-03,0.08256782799892781,0.279648416665795
2025-09-04,0.07645421517446811,0.2868112218254788
2025-09-05,0.07482963714455515,0.2800489761530606
2025-09-08,0.06810276155970434,0.2798300293335419
2025-09-09,0.06329145265009715,0.2651404275198241
2025-09-10,0.05991930167616135,0.2565204681001863
2025-09-11,0.05872278604089913,0.2407736016828678
2025-09-12,0.059420414359509656,0.2402365091539035
2025-09-15,0.05735979324507995,0.246797865952885
2025-09-16,0.06349210944402996,0.2497111955161393
2025-09-17,0.06368804193830546,0.2527922590355281
2025-09-18,0.0623343045451131,0.2499287553554857
2025-09-19,0.05924974209000469,0.2503259774439055
2025-09-22,0.0573568331792881,0.2473515159545882
2025-09-23,0.05964942628190448,0.1957614445215061
2025-09-24,0.059893286764308405,0.1938137884220719
2025-09-25,0.05854480735923123,0.1964378799993134
2025-09-26,0.05930360941157654,0.2157612441967401
2025-09-29,0.06951809839920782,0.2202819483882217
2025-09-30,0.06941073362987657,0.2114728553045664
2025-10-01,0.06448648736543619,0.179754999393769
2025-10-02,0.06074602850346965,0.1741948714097755
2025-10-03,0.05923706912240011,0.1610578985686455
2025-10-06,0.057123779656513364,0.1617568520847747
2025-10-07,0.05591931899481851,0.1697800687118352
2025-10-08,0.060604749068606356,0.1787379090192849
2025-10-09,0.06266575117608601,0.1777472824989835
2025-10-10,0.059671058604746134,0.3258132333694001
2025-10-13,0.14140433495861898,0.3505712266546397
2025-10-14,0.13179969950290757,0.3565978489735166
2025-10-15,0.11906841547850487,0.3542326166926763
2025-10-16,0.10110450217115663,0.4068064647220477
2025-10-17,0.12994226197394623,0.4520852631101644
2025-10-20,0.141331496094608,0.4703871990300911
2025-10-21,0.13208639944772782,0.4690028126795408
2025-10-22,0.11136291668888308,0.4695512228416653
2025-10-23,0.09735758362231292,0.4742807432294555
2025-10-24,0.09023897251700681,0.476274859417
2025-10-27,0.08264081269965028,0.4689672898902955
2025-10-28,0.07503118204128403,0.4676179886819522
2025-10-29,0.07103331811453491,0.4684749842388328
2025-10-30,0.06717352886532875,0.4684749548175205
2025-10-31,0.06255202132905793,0.4690357139258164
2025-11-03,0.061559898685557765,0.4692936209625301
2025-11-04,0.05889295402771273,0.47979741128838
2025-11-05,0.07506447597114692,0.4799872015178521
2025-11-06,0.07183245075487096,0.4832829539463457
2025-11-07,0.07642664072639571,0.4837079766902921
2025-11-10,0.06958459695212206,0.4051157043799508
2025-11-11,0.07331200307387614,0.3843149590830816
2025-11-12,0.06721151678595827,0.3740019210485542
2025-11-13,0.06313003018722364,0.3968482639045281
2025-11-14,0.08717366974809067,0.3405263668039649
2025-11-17,0.07698868058941209,0.3125067146859298
